Date,Gas_Price,Carbon_Price
2019-05-08,14.319999694824219,3392.8701171875
2019-05-09,14.454999923706055,3341.179931640625
2019-05-10,13.994999885559082,3230.22998046875
2019-05-13,13.760000228881836,3155.840087890625
2019-05-14,13.78499984741211,3264.27001953125
2019-05-15,13.854999542236328,3274.35009765625
2019-05-16,13.385000228881836,3223.919921875
2019-05-17,12.854999542236328,3152.050048828125
2019-05-20,12.904999732971191,3177.27001953125
2019-05-21,12.704999923706055,3199.969970703125
2019-05-22,12.649999618530273,3324.7900390625
2019-05-23,12.595000267028809,3285.699951171875
2019-05-24,12.25,3211.31005859375
2019-05-28,12.520000457763672,3212.570068359375
2019-05-29,12.225000381469727,3218.8798828125
2019-05-30,11.475000381469727,3189.8798828125
2019-05-31,11.204999923706055,3083.969970703125
2019-06-03,11.100000381469727,2993.18994140625
2019-06-04,11.90999984741211,3096.580078125
2019-06-05,11.600000381469727,3057.489990234375
2019-06-06,11.104999542236328,3023.449951171875
2019-06-07,11.520000457763672,3090.27001953125
2019-06-11,11.199999809265137,3149.530029296875
2019-06-12,11.140000343322754,3129.360107421875
2019-06-13,11.395000457763672,3147.010009765625
2019-06-14,11.319999694824219,3158.360107421875
2019-06-17,11.569999694824219,3154.580078125
2019-06-18,11.03499984741211,3167.179931640625
2019-06-19,10.484999656677246,3147.010009765625
2019-06-20,10.149999618530273,3164.659912109375
2019-06-21,10.354999542236328,3189.8798828125
2019-06-24,10.199999809265137,3324.7900390625
2019-06-25,9.845000267028809,3329.830078125
2019-06-26,9.619999885559082,3453.389892578125
2019-06-27,9.375,3390.35009765625
2019-06-28,10.114999771118164,3313.43994140625
2019-07-01,10.364999771118164,3394.1298828125
2019-07-02,10.225000381469727,3368.919921875
2019-07-03,10.295000076293945,3342.43994140625
2019-07-05,11.21500015258789,3326.050048828125
2019-07-08,11.880000114440918,3380.260009765625
2019-07-09,11.760000228881836,3348.739990234375
2019-07-10,12.135000228881836,3554.260009765625
2019-07-11,13.130000114440918,3566.8701171875
2019-07-12,13.279999732971191,3629.909912109375
2019-07-15,12.895000457763672,3662.68994140625
2019-07-16,11.414999961853027,3589.56005859375
2019-07-17,10.989999771118164,3589.56005859375
2019-07-18,10.734999656677246,3502.56005859375
2019-07-19,10.8149995803833,3642.510009765625
2019-07-22,10.15999984741211,3655.1201171875
2019-07-23,10.75,3758.510009765625
2019-07-24,10.074999809265137,3680.340087890625
2019-07-25,10.024999618530273,3658.909912109375
2019-07-26,9.96500015258789,3566.8701171875
2019-07-29,9.8100004196167,3583.260009765625
2019-07-30,9.789999961853027,3517.68994140625
2019-07-31,11.0,3527.780029296875
2019-08-01,12.359999656677246,3713.1201171875
2019-08-02,12.015000343322754,3689.169921875
2019-08-05,11.46500015258789,3618.56005859375
2019-08-06,10.949999809265137,3582.0
2019-08-07,11.40999984741211,3565.60009765625
2019-08-08,12.074999809265137,3597.1298828125
2019-08-09,12.024999618530273,3545.429931640625
2019-08-12,11.420000076293945,3366.389892578125
2019-08-13,11.859999656677246,3416.830078125
2019-08-14,11.180000305175781,3392.8701171875
2019-08-15,11.225000381469727,3275.6201171875
2019-08-16,10.954999923706055,3273.090087890625
2019-08-19,10.78499984741211,3348.739990234375
2019-08-20,11.21500015258789,3309.659912109375
2019-08-21,11.414999961853027,3280.659912109375
2019-08-22,10.989999771118164,3235.27001953125
2019-08-23,10.585000038146973,3164.659912109375
2019-08-26,10.3149995803833,3256.699951171875
2019-08-27,10.069999694824219,3203.75
2019-08-28,10.234999656677246,3279.39990234375
